videoid,fid_value
17833704,43.4606685690012
11295197,38.618614849822116
5289475,24.956297369206272
17284758,39.82454190958674
17722498,28.169211784939094
10397586,54.87452347985574
4502519,31.47534260513994
10397583,54.46468303950663
12901553,51.58397475906604
12444626,37.069860446551694
3829707,74.42889130802075
4117439,76.17878427839182
4180659,49.096674881667695
6577822,47.95443213962163
2355571,154.8277571494332
6631722,123.75246685496494
1094478,89.35897440713856
4464038,188.49573598666933
6396993,84.14984922630909
4215907,148.32768717477697
6602509,57.95310661492788
4196252,170.4033115241816
7055400,62.34958548573293
3873088,105.93297065299213
4823673,138.60466367171477
17143337,137.73678798403483
15686379,234.88873243546817
4091648,95.19836731543298
4259000,167.20965516247787
10433379,96.9979736835485
5585328,48.48814848655675
5045065,97.42427593196247
4519567,129.8409576008997
18101986,159.3510348469105
3191807,71.49584726233249
3704164,67.47105747314811
3048203,189.27166160261342
4733114,232.9153242632131
5905102,95.29643840030838
4912529,207.13785650488757
4332657,187.25896998663916
4115682,73.69665210030573
17892955,56.80288635580054
4684304,149.72476639341687
5068257,92.33842695981438
5146511,131.5149530204224
11599395,171.9150656465124
3998956,192.4943022359851
3755533,69.37103375230849
4281280,49.86802167773267
4264960,57.9456358266603
19401541,78.43458472703934
6005174,126.74209394797805
3335461,68.43662911356918
4361065,143.20280138915567
5778859,145.6442372903438
3969240,76.51211565004088
4919748,108.768764110613
4301031,137.0753775963767
5418380,134.17744612866304
10544168,154.60471984672358
4823200,94.71246008236466
4742386,257.4817766551201
12130356,140.83869047693335
6572844,168.93093189158174
10265180,184.56574693038533
10601403,148.75100109909553
12350428,107.44317998310976
11627817,241.8530071678223
6022791,192.0903337573089
13728896,233.46338093019887
6192899,190.0516131348188
5601396,285.50192367518883
4866633,101.16635095835653
15809779,120.35803963036932
6498976,179.87241826180292
5614323,97.3669784725833
3987788,104.0431406940544
6388877,205.76822171455242
5565597,195.4798250163592
6136996,169.7548795867566
5423855,54.197726169372125
4779526,151.85250355953244
5833000,169.10993372014948
6654160,232.59643192205309
5592507,254.69945506746654
6557764,248.29545141949
4088836,60.969059139610714
3010216,229.5376008102556
4983696,164.62113024006004
5127006,188.5639122138502
15622734,113.18587905256148
4011754,55.16419989500589
5039715,205.05926013782863
4260132,229.9581271765119
6798929,239.91188710370017
3998443,159.76693539236834
4127749,120.81534753690198
10304640,80.5667284954816
2772887,144.87218826276265
18169527,90.97252691314705
5728448,85.00301678267422
18512155,60.86300227303999
6517446,74.21549786522363
6564894,55.812099444672356
5266798,56.72227410509843
5170027,89.23387247044695
6254168,57.134104999227816
5752374,92.2657540769024
4912366,89.19490225182366
3064249,11.605841671682517
1596893,69.12903878650593
5422332,105.10084650312805
6940546,132.87347789782
4961501,103.90544840563874
4936278,137.76396820741627
2795737,127.70462978685285
5901661,63.13995905552758
4811481,106.76255844393523
3831899,118.8925762280322
6222565,116.49039527264868
4621694,139.6420564815554
5219155,192.29128409197918
6657751,112.66744209207789
6386891,183.90279741465775
4122394,153.44967462205045
14058786,122.24069843147994
6338349,83.64007042489368
3918001,118.72273596013844
6101001,50.271271557880695
4174393,35.931444801153425
5243235,102.81917277909685
6293127,170.74601076119137
6531708,154.43593477518772
6601568,168.72806639094125
6739971,285.5067758559885
18106001,98.89220014297874
5272731,227.27005152201968
6784504,130.587153163057
14171491,23.53067666143804
6758573,131.17588390271814
5531652,240.55649564979345
4292582,172.0755650334996
4181142,218.64172975611513
13024528,148.31993378779737
4702346,106.32184432540181
10660697,202.90274743189437
6636879,250.92189459195183
5365217,144.74369289669605
12340481,150.6299932704552
5383111,189.4505243161982
18904898,186.74344652802085
5837630,102.13355404773705
4109280,57.918701446201645
6813385,135.61059917099502
3444517,93.99056688944869
10609741,100.89051707078046
6153453,187.97818608126826
5487996,138.4152102980112
5544711,218.25572916409527
6620530,204.14797996810344
4667157,172.96077358021904
5272509,235.97664848814185
3682358,226.3422663241012
10045009,131.2330013930284
4486542,28.157001518536863
5355805,128.71241871027487
4021633,102.69962973605806
4945129,239.46481135144512
6377452,286.5862558793801
6900581,210.34956808500272
6390399,142.77516843065678
6765431,190.24656285557955
4236743,308.5598711646054
5752172,93.97483084547909
14259375,67.66597411351374
17314241,265.88370415456296
4474880,118.48757453876708
6740728,83.19789895640238
6123059,230.16447493148289
6944458,131.06580944551604
5891314,175.89824663569144
5847997,233.57121714633115
6022790,132.289261826169
6339362,181.24726962493025
6684685,170.49510509320697
4124190,161.88554563667094
6121197,257.6315216182637
4169122,85.35299399128095
3044653,264.7550245791929
6098178,112.95029913811423
6672369,94.31711280448386
6754427,91.15033099802743
5282319,114.20337788621512
6658856,107.10537677673773
4507874,143.13689289860912
5586821,66.32229743278874
5637325,151.02184053159127
5200025,114.18397234441429
4374509,116.08155373543181
5478744,113.5314756318337
5227228,88.01904390233841
4166271,127.94720467895286
3585876,91.51739762867678
6896045,180.0484056448622
6558235,146.71853964411414
17574207,184.90693714802825
6840681,100.11058602452225
5364842,151.4519816576789
6844208,86.53980975079915
4213954,91.72388036610252
4278126,109.7845756410721
5331166,17.10601406579468
5536731,99.18301506062271
4928274,71.47023137193153
5703652,45.62602844342004
5638095,140.13751854844776
4856509,91.79065378829426
6628572,96.80896031885683
4888602,169.68649185776655
6889590,110.40447770817764
5356841,55.16424906503126
19412104,43.208056061984735
6774777,184.45080573987048
6828879,126.45350998194168
5642588,164.216024369834
19285894,70.76950068899956
4842770,169.76110653263697
6949561,121.21323018195646
5271748,206.04711861802622
12213086,160.371115746018
17854218,194.93482999152542
19274370,136.77570409258664
4369669,69.67774298924263
3976813,28.53712584316503
6034882,115.02151612194787
11025401,56.34696171258439
6724616,164.51156308269998
2871925,90.47303541820717
5586536,189.89030914247917
4683423,104.13717851967104
5815282,155.88860314052843
5894179,73.27547317252855
3752548,175.8921858123549
4086294,121.29729896112565
15483822,102.80534551280996
6668577,194.0007056746653
5703660,50.37636159218427
4109319,146.722840377391
5228662,240.50356624825744
5488025,180.05035814159947
4723777,69.20668305386644
10844247,172.39568601271037
6138258,172.7269599145342
5272794,141.12594732125106
3877706,164.19913729028167
5699988,185.43351481652337
6761224,196.57357671608935
17647957,76.93918716806816
6761210,225.70292835694192
6539122,144.16030763615186
10536903,128.42305886293508
6923006,155.8930273833213
5737395,204.7360206048825
3999742,30.193465676265664
13102603,104.09273518850438
3111744,104.07147433783268
6157985,98.13109943897398
18473881,95.4518057388283
1757795,92.12185840402606
6184973,221.71732957783243
6684201,117.30869200184426
5905062,167.52945342947038
4154538,158.16918505687946
14210989,161.31470958480378
5648485,146.071732120446
6595804,129.06504841825694
6476485,148.03503401021493
3015511,16.080069973074828
14313664,74.45295709192989
1375821,44.969683429635765
13188720,44.368912688775474
1375826,44.633483006589884
13193366,53.81436297643485
10632973,90.83106939468267
1186778,62.126621882976444
5964114,78.77583712591445
5282311,41.181185196285895
5693315,67.77457354520871
4090372,139.01019479129542
6024382,61.20561275093509
6813641,65.9766062477396
10071336,78.10176114570646
5330876,80.72848376695922
17045497,62.03881497062223
6775053,130.10809197601168
5243453,46.78202244856614
5002355,39.46894025175952
5155607,67.15447945043809
6719635,125.77794845028785
4154231,79.94889625357808
6084862,110.55563152438675
4321720,34.24792810601027
4554458,63.19614184461837
4716647,151.51767747982296
6810723,106.21589791175339
2815407,45.86179431109864
6901757,63.476537101537374
5658544,89.63336732345111
5602511,91.5175022899179
4412729,42.81704757683598
5633930,122.90275585078284
6603184,127.01739802327009
5940472,85.09601377514866
4828739,136.76503114622926
6594037,126.17463664290253
3999349,59.51304215572287
3808526,82.86355607042694
6771499,48.15942006168284
6062485,128.71230391689272
6628558,126.95842360432944
5272502,101.43264010728328
6290153,67.60182769741508
3682818,122.46864503976772
6767488,85.4080031498051
5998007,82.45762992464037
5999064,145.91913024421825
3181733,94.0365821611344
2896090,69.95582066207311
4273470,52.28688485507357
5844086,66.23216432288687
6346226,134.3841206432701
6694775,170.4142200537709
4903186,94.0566159142773
6724621,128.77599489037146
11124067,78.1795444773311
10014066,63.74565777125631
4569926,126.34909804668976
6481777,66.44860664661921
3209014,30.79683563321511
6761264,146.22703957964168
5074351,94.67065180517025
5741346,108.82392761362574
6296872,159.85837868211763
6762835,93.96401706087849
2932289,117.3093908510545
10518489,63.139348673115926
6557763,122.43893404775866
5020920,80.5985312906675
12356223,34.192370212479844
6537020,163.51550331518678
13666555,153.49365285595084
5965077,96.93868130238685
5377270,81.2441173344267
6216951,139.07359795457182
4295732,265.52890264685044
6305123,135.40581376990482
5801598,135.4638318848926
5998687,166.96398727734808
4750064,111.91334605661743
5255959,71.06798433012331
6299840,259.75035522067265
5910444,76.95174970969708
17490903,247.2469763807504
12819898,79.85742700326622
3188893,131.8811940778261
4351287,81.05356019052921
4275772,125.68285732587077
5781320,40.36611485683817
4146845,41.738755833166124
5602272,77.68894232626926
5319455,98.04109385028654
6520463,43.58231738238382
6338333,55.534757129183504
6305193,69.19293926620804
4624090,57.00890358156042
5651583,55.68080853646129
15703466,26.46992525563722
6274807,39.504361911909
19426374,70.48437470557333
11530045,64.77969106346768
6724756,28.862828680619888
6619862,61.711948304493795
6279929,93.78339594509964
5384992,58.9294993091403
15070936,30.600465246003438
4165223,146.7785490068984
6868111,130.86315309695672
5916712,93.6058985173486
5423493,67.46233029707027
12169465,59.68663204424738
4629084,64.21929523704588
4630101,118.23022374611482
6116152,135.18396536593252
5426857,135.36392609609447
5561491,81.68319659723126
6471433,77.20005664409913
6336773,86.32664373016696
12945953,26.98417274556135
10330518,74.45565417276154
6835454,110.56961338122993
10397823,98.14895989934945
5940063,116.188608481106
6684242,48.46676518035191
6745312,99.99851958326056
3859438,37.889102214421115
15814656,78.3077128312631
4918265,129.3462145647561
6543590,48.21365671552774
19522773,115.42308812407389
3201198,201.18016518155216
2098057,137.45362574625182
5251980,20.847764045160865
19607907,106.67477526104572
4874103,52.24661925290625
4364647,59.20595271527014
5841964,70.81176022279709
4701050,33.39855578249553
6755241,112.97009815533414
15361112,114.04703750653722
6663334,129.2403391223224
10176476,118.76941378217319
5762195,167.64164061233578
4367750,104.33711719394591
14010959,85.53577311396633
10580463,61.83062253555165
10036902,126.58420887505503
6655816,157.92991567521295
4196258,67.43739141500342
10620156,75.62664335233926
6764810,119.0292139088204
6443877,104.34246318908517
5973237,167.23532688724288
13125039,58.871614747209684
5552846,87.97201419628793
3255228,78.31560008939431
6290111,105.06908963177
5391408,166.1416026656966
10598576,136.40833476975988
6540261,45.191486893591694
5791523,98.7349258785122
6266265,194.0234444526578
5926951,209.42701566008873
6774217,195.26672853758845
13107456,144.2243770207723
12921593,81.27453283988189
4878065,128.7670144731958
4765810,153.42042963593823
5559191,85.7373980463227
5147307,142.14636261149442
6949109,228.45778103891175
4629677,130.87883180987134
5399641,116.84366456303985
5731535,37.05253827452803
5243391,47.172639840461144
4281649,61.317709117890814
5498960,69.33772266759115
5243083,43.95512229616264
4873090,31.013916409659057
1188449,58.03129597983415
18014635,81.32063860326392
10910660,89.18121266344775
14388539,61.09867114900942
3987662,105.24792077486833
5921020,51.46230584417025
5513026,100.17020587069231
4813259,111.21114173774598
3971844,71.50665335393678
3671388,58.8312247691685
13892561,77.23327316410746
17231899,54.47892726801249
4655603,60.205343108549116
6230913,96.6164129927621
18545069,96.78603064437303
12392436,61.997566674101094
5875504,103.06089764440084
5498890,41.23110239843123
6258331,149.74808688324202
4438993,107.14025790368757
5079463,132.17560493332007
6308043,114.36782119047034
13048931,55.47685487034179
16128245,73.26953072277813
10561216,218.27321039848005
6762936,60.8935602999539
17251496,121.79610410045288
6975026,124.74040804403928
6519532,142.43088991272992
6860445,97.95256413563916
4919532,107.04518025311687
6232456,70.19958756341634
4107844,95.53644505187467
5032157,212.79204687119505
10763213,192.01772691457498
3805774,155.99908367894918
5542075,82.88135080422072
5400766,89.29965532692071
5286830,108.81607109604144
10037765,118.23837967664508
5699960,196.26421794103703
14149939,64.13560134213127
6072871,117.67507114786116
5077431,100.95156196656814
5032153,218.6830687328807
4474704,189.7252923985153
6481494,97.39709492663022
3196545,176.46598687820483
17058576,103.9670797116795
5124507,134.0426791370812
5287081,106.89390000511011
5287065,112.5537844888461
5235745,190.02741438446526
5364533,56.796179124243
6519551,128.21453805600768
4718683,135.2316979173313
