videoid,fid_value
4166343,244.90924731398206
18904898,62.368297799000864
18106001,115.46500173259281
12989157,204.91806087421537
6663334,48.3632176149569
6658856,62.34183893749143
4733114,126.12390183059131
6222565,103.48454211596734
6557763,152.76565616668503
6296872,149.5809874613288
4969060,107.73038094381556
3209014,24.522811618903972
10639403,239.4965878651177
6557764,209.4510012869976
1094478,73.00986046881816
6572844,72.95582400826495
6889590,59.89499820125179
13648583,204.82677771619785
3722527,129.7042708736205
6540261,54.36719634753594
4765785,126.7022770278537
4144985,213.98552028253562
4474704,128.285435406871
6762835,58.92555696094303
4716647,76.82811919884644
6471433,83.0770734416034
6668577,152.87799369521298
4683423,50.38554197854133
17231899,56.44543873984978
4874103,31.4994458055384
3048203,131.0063408551775
6923006,107.82247853239348
5561491,59.54199820882633
4877892,112.46271241893672
6719635,70.13877760918768
4464038,88.77209988119553
5731535,15.684716124215791
5559191,52.94774894844508
5391408,81.71547418543719
10304640,89.07122021427838
5700357,251.1704719242355
5203510,125.46292823942356
5272731,123.24884350819325
5642588,126.6593490527793
4655603,35.4337083584618
5833000,123.85857567681248
6813385,334.5348566816491
4621694,132.27539484833693
6340288,30.55161036861176
4405571,374.7436914495207
5319455,50.65293453555018
4504646,221.18137500299974
15809779,75.35396250505377
6774634,149.49461277006895
4927727,180.2107281181797
4507874,103.65530139154481
6724756,22.666703638121874
3205451,27.462397336744633
6491262,220.52705579183717
5703666,100.7632126818219
6084862,48.644637921948444
4474880,74.47720708735213
6123059,207.09195312678156
5199638,123.75904081591747
13107456,144.64991773012108
5039815,183.5153424993077
6034882,83.80845320543357
5848369,109.87750135455559
5602511,91.16843766884725
11172936,165.67636647343176
10250520,126.50172694104927
6896045,107.81497833321274
3335461,97.37482256692945
12392436,65.87865022069008
6225141,147.94182476910572
16456496,90.41186429441824
6022791,116.14834649363308
3253208,106.35404556736502
6184973,84.98608937990305
5423493,72.85876877445494
5243453,33.35092356496696
4765810,127.72312906439109
14755751,68.03497084018602
17199603,160.18950271220805
10045009,118.89061462400234
5450065,173.327089266039
15540590,137.84484913365418
1186778,45.36100315880233
3704164,104.8826709946751
1188449,41.64258658784284
1315988,58.93532141407387
5633930,87.40573274235726
6798929,217.90122147382232
5091924,171.20921808084603
3987662,25.94356848024924
5601396,131.67087036621876
10270863,100.1692726280013
17058576,107.60146708221853
6421474,72.2826785350827
11863944,48.61810134374673
4936438,56.88373446581406
4945117,71.58415654270888
6724621,60.267751522656766
6133260,175.28830859691251
5607992,104.37961236355103
4236743,148.29603654848398
3191807,58.71730694752425
3918001,106.11946754672861
11733294,68.76377342114252
5197614,97.06658305918624
6290153,53.146761787773976
5699960,98.94685062179994
10276177,115.06247966132422
6657751,113.64967413438173
11566609,53.333183563308154
3402685,61.9716487614251
10561216,120.46534852915953
5894179,68.78481717383126
3998956,81.57253824524955
5079463,71.99663270511726
6519566,127.77705299578841
4718683,123.635626459152
4840259,215.24141039549764
