videoid,fid_value
17833704,25.58949117291406
11295197,20.52699916599513
5289475,28.11250555641519
17284758,32.763953237494725
17722498,49.226986059566855
10397586,41.06308615997526
4502519,37.66283868120664
10397583,32.041934052208845
12901553,52.49305256053804
12444626,44.798793355042726
3829707,44.48646507483082
4117439,67.59392786714128
4180659,40.068656699676566
6577822,26.732046674762994
2355571,87.43841238543307
6631722,107.11545962936361
1094478,59.93880869351782
4464038,81.08001033882009
6396993,141.37909120590373
4215907,121.36682520131532
6602509,92.91230477852298
4196252,161.49705787388848
7055400,27.181919610821105
3873088,98.38626585185986
4823673,99.43279066022188
17143337,96.90044875108023
15686379,241.42193950904544
4091648,43.2695783412615
4259000,104.21571562336314
10433379,83.19160050535325
5585328,85.62350396897982
5045065,125.21923207788885
4519567,116.46786973621995
18101986,111.57105899047679
3191807,139.19499872000696
3704164,113.3345533975819
3048203,167.73261253125003
4733114,204.119410484727
5905102,86.43818549584321
4912529,222.11089605233178
4332657,178.73677862999938
4115682,63.97942765715904
17892955,33.062975620832745
4684304,145.27347321631845
5068257,89.70957935432277
5146511,95.70395178342935
11599395,205.39703225228214
3998956,127.62056663657873
3755533,108.22000045369748
4281280,104.12247737815377
4264960,41.378525809906066
19401541,85.45104155848935
6005174,106.90421743533494
3335461,110.12994247522883
4361065,115.63701099841339
5778859,160.69105340017347
3969240,74.92692065761774
4919748,135.53385463166427
4301031,124.76216640582736
5418380,125.18716430811071
10544168,148.38558295063433
4823200,116.06868404446038
4742386,145.88315244403262
12130356,102.33902546426324
6572844,116.51507279909542
10265180,188.96096650847716
10601403,131.33183552944763
12350428,89.1810637914944
11627817,245.3929903651295
6022791,140.12284189095087
13728896,229.43414408274296
6192899,150.00050934587398
5601396,182.52355267235728
4866633,70.45350500784369
15809779,74.55247068237072
6498976,149.16123393521218
5614323,39.44275302398516
3987788,171.82884202299294
6388877,152.28880542352533
5565597,165.7725795950186
6136996,154.43928826349895
5423855,53.035881125512326
4779526,83.97759159644619
5833000,139.77076808310636
6654160,228.63765848453008
5592507,226.9043330437063
6557764,224.4207092330061
4088836,88.20555218242524
3010216,157.44812883672282
4983696,209.67348306926027
5127006,138.2163248882112
15622734,197.85995657819524
4011754,22.47107968582489
5039715,184.41349298003348
4260132,150.46352927372607
