videoid,fid_value
17833704,27.841421822871553
11295197,23.255708141977273
5289475,25.79252086173269
17284758,30.221805849464292
17722498,30.969941873404732
10397586,24.342571442504244
4502519,37.58347784234016
10397583,29.432328035244847
12901553,31.26974044263885
12444626,35.426615963412935
3829707,32.7131290548747
4117439,48.871711657040365
4180659,34.8101516354903
6577822,32.62578401067546
2355571,84.91246731971898
6631722,97.73341889651316
1094478,57.8380799820855
4464038,57.52109287409539
6396993,58.12704997627619
4215907,112.75365133778513
6602509,38.53842989810013
4196252,161.8999635003542
7055400,34.53546756750032
3873088,90.38783504195776
4823673,132.30766666278203
17143337,95.13291899835116
15686379,120.63174665953166
4091648,42.04551008662931
4259000,105.34469179531258
10433379,82.53323143175953
5585328,117.6681402311441
5045065,110.09045818749273
4519567,119.21573944969897
18101986,104.09754260886348
3191807,58.955101079229394
3704164,62.95591735104956
3048203,145.07481715881173
4733114,175.79073965930138
5905102,70.65285148621544
4912529,186.9208899709226
4332657,205.15431590244654
4115682,52.4402076435925
17892955,29.927297917157922
4684304,145.16847088514814
5068257,132.79042894664374
5146511,76.76193382454869
11599395,165.99899386261777
3998956,176.43448566109674
3755533,118.32078279492676
4281280,43.91650688728735
4264960,49.818946298138
19401541,84.23100780171232
6005174,134.0250653460043
3335461,70.28602235702138
4361065,113.09166111418887
5778859,91.8466577713677
3969240,69.11134984592731
4919748,145.76436108801573
4301031,141.93179562863887
5418380,84.65925780571806
10544168,124.53575275685259
4823200,92.80492368714965
4742386,142.7993767429023
12130356,116.9009352247694
6572844,116.27030125301339
10265180,183.79929297085306
10601403,141.95160225873835
12350428,90.26502481994433
11627817,159.56499338329752
6022791,128.4053838966999
13728896,129.85617365177418
6192899,138.47369100965435
5601396,151.24875952034085
4866633,67.54462944241756
15809779,83.38977006197439
6498976,163.47927189783343
5614323,45.90838831295655
3987788,186.16049780341953
6388877,159.71046608841152
5565597,154.29282905990306
6136996,163.61374820326074
5423855,59.67911508635663
4779526,113.75607967541757
5833000,100.52423827387707
6654160,199.46450576582447
5592507,216.21657868873106
6557764,174.94431131575774
4088836,67.3494740228157
3010216,177.45462158642187
4983696,152.93602268520053
5127006,120.0107766832475
15622734,107.57545599893287
4011754,23.144046220337017
5039715,174.8079157962892
4260132,142.97744183370023
6798929,233.73601999852622
3998443,126.06667991484328
4127749,35.91029342731518
10304640,50.39927789921352
2772887,87.22596447394537
18169527,52.22548413755146
5728448,54.694258503659825
18512155,54.67119227315382
6517446,65.00034635617821
6564894,57.12881304213653
