videoid,fid_value
17833704,70.83677764527123
11295197,49.319891546931935
5289475,61.14006689485482
17284758,46.02882743862105
17722498,57.0183248127013
10397586,70.06468765893938
4502519,70.91378144631317
10397583,48.917542851008704
12901553,170.06727443191602
12444626,71.03250132555685
3829707,120.23684565840843
4117439,82.45476888117743
4180659,126.39100440476153
6577822,34.529643605254094
2355571,178.94828989835915
6631722,107.4439817991306
1094478,99.87869549978988
4464038,163.76246354113704
6396993,85.69176188782168
4215907,149.71779381298157
6602509,72.72615314107644
4196252,193.18831766045005
7055400,45.48613036963297
3873088,120.75213041426318
4823673,183.73872205244996
17143337,202.7153465936427
15686379,107.0510651771103
4091648,66.56924917811804
4259000,191.54650149730017
10433379,100.58830021590789
5585328,54.844685388379915
5045065,134.01840836874436
4519567,122.16417788952887
18101986,107.45607131123491
3191807,91.95936204646291
3704164,99.03437807445358
3048203,302.82229605680664
4733114,246.81849707293156
5905102,118.30194469818653
4912529,238.93952351121595
4332657,353.1619380534423
4115682,135.92850442118737
17892955,56.57368966659186
4684304,208.75246934022522
5068257,115.87331441790023
5146511,103.29197738614478
11599395,221.886941318854
3998956,165.68711638298
3755533,131.9027877327208
4281280,92.96746366450604
4264960,70.20892650438691
19401541,81.34283229903389
6005174,148.61456772666122
3335461,73.22950315639842
4361065,139.86393052028615
5778859,209.69319596500836
3969240,74.42511948109427
4919748,153.24110202509092
4301031,164.8883792852826
5418380,125.64088941164366
10544168,195.49254929117296
4823200,88.72160774116702
4742386,229.1365997444632
12130356,323.8615891175731
6572844,174.53497029714018
10265180,200.357153675277
10601403,201.0887353119686
12350428,139.94887100183965
11627817,172.5183013697659
6022791,170.46713105238086
13728896,216.9454079897401
6192899,209.05058328227472
5601396,258.7517837870463
4866633,94.32117215219924
15809779,93.16051984725848
6498976,211.45444008588743
5614323,73.65604297756114
3987788,138.46856380760914
6388877,190.71031465858758
5565597,207.0248223093398
6136996,145.69474798753814
5423855,93.52913052046219
4779526,94.40285051604873
5833000,337.0725290237607
6654160,235.50599658978965
5592507,290.3414608925525
6557764,263.0294038558569
4088836,40.76931896184253
3010216,193.56113748708842
4983696,181.01789337957572
5127006,127.81497548401762
15622734,143.95789408011075
4011754,103.67979345296729
5039715,239.5437197269622
4260132,167.04907210308568
6798929,281.5562675635143
3998443,146.33155275794917
4127749,63.430304033732156
10304640,80.33643000513138
2772887,83.5757450955266
18169527,108.069276461428
5728448,95.28472852551866
18512155,89.57340819997475
6517446,92.9979629457479
6564894,112.6990404023426
5266798,73.93585743576232
5170027,144.04696979582204
6254168,276.7592985007116
5752374,106.7354624587085
4912366,83.0285591614925
5266801,113.98508657311537
3064249,42.604625711334506
1596893,109.4728049045195
5422332,175.50662672402373
6940546,205.61559548602287
4961501,166.92221143788046
4936278,143.47216438896314
2795737,233.9034947950885
5901661,86.14818223320097
4811481,105.04521598214646
3831899,82.62593082408969
6222565,155.25002243945693
4621694,306.46264486271906
5219155,200.86790718435532
6657751,150.41683509920264
6386891,341.757851089301
4122394,278.70260651313174
14058786,206.774778471451
6338349,104.32311351910697
3918001,124.11612704673453
6101001,62.72084921110336
4174393,70.79275267848087
5243235,102.28032590092036
6293127,157.2273871101684
6531708,247.70731509488226
6601568,223.15312132836723
6739971,259.907013070834
18106001,193.82649340615637
12551438,105.99674948053278
5272731,238.33740619046816
6830129,141.83758583108107
6784504,220.8837992910493
14171491,40.877406124700364
6758573,165.89385252626525
5531652,289.4842847486251
4292582,169.03759315885978
4181142,232.20468218281593
13024528,172.28007835562676
4702346,147.7686947351072
10660697,239.97060867749616
6636879,270.1504133519489
5365217,140.5051963692211
12340481,259.56981204020815
5383111,423.2038096106729
18904898,106.90412752659367
5837630,147.8422599299223
4109280,55.322961261346755
6813385,318.9735497307727
3444517,142.65381070518902
10609741,102.64039376342069
6153453,275.1868044554214
5487996,161.67333409721118
5544711,273.7917936493169
6620530,168.35110243984562
4667157,196.78260448667567
5272509,219.31187303705173
3682358,214.23014513718803
10045009,135.0600700422097
10653833,241.82984000322338
4486542,39.31206170396935
5355805,182.0310124527087
4021633,127.80941730342516
4945129,177.20839553441792
5526384,50.756878690844474
6377452,219.18586277235642
6900581,252.13395955717232
6390399,147.1144338983798
4754211,109.7431956061968
6765431,202.058769664658
4236743,269.582668190391
5752172,102.11157241552411
3722527,118.23737977378795
14259375,101.03502082199589
17314241,202.44672824953784
4474880,90.071110788057
6740728,105.39919140826402
6123059,230.6072625922061
6944458,136.0550439042262
4504394,130.94748863002735
5401753,291.4327263025406
4874688,151.65239191321928
5891314,246.8428319663148
5847997,202.1815635591068
6022790,121.56020282555482
6339362,179.8112633621811
6684685,283.7066699967054
4124190,153.3162703960431
6121197,268.02615626436767
4169122,126.56531118343241
3044653,278.28776893750137
6098178,134.8830065178586
6672369,111.95503243263074
6754427,237.53379433655334
5282319,140.45567789523628
4174113,86.03959517319792
6658856,178.41780405410378
