videoid,mask_objectmc,box_objectmc
1186778,0.9469259098267981,0.9679194371766265
3704164,0.9512098605587591,0.9518532155353867
1188449,0.9414469933270514,0.9578926476605294
1315988,0.7581685746649786,0.8351593041300318
5633930,0.9660117230375503,0.9827685070696114
6798929,0.9588390679741492,0.97996901075528
5091924,0.7338370626542742,0.8926486669965794
3987662,0.9468612256080224,0.8001285534286637
5601396,0.9593699946581108,0.9748615607974309
10270863,0.942602252679551,0.8869173147937987
17058576,0.8818656420905512,0.6569336959646531
6421474,0.937671480547224,0.9405005557665408
11863944,0.930664710359807,0.9479364927046836
4936438,0.4719411587799005,nan
4945117,0.8989772673944566,0.8908432954782599
6724621,0.9685962348830952,0.9788213947484231
6133260,0.8804683882462097,0.8801443995707635
5607992,0.7420845768810783,0.7976067524955938
4236743,0.9230467024467455,0.9925688763368795
3191807,0.8915468523284724,0.9593384014236905
3918001,0.8868825114428706,0.9413247667742558
11733294,0.89858325126302,0.7977773954429196
5197614,0.8889822557072591,0.6720889986746934
6290153,0.9086328759122912,0.9212882289441415
5699960,0.9295050777915332,0.8719183855246768
10276177,0.9705267352004392,0.9673914177272589
6657751,0.9384365779233054,0.964828521306542
11566609,0.8012021480866649,0.44128310329761805
3402685,0.7283224059576001,0.3737482871643955
10561216,0.9273308626348309,0.9529878943729727
5894179,0.8875218167554267,0.9128670401914192
3998956,0.9463137464224114,0.9741435692770095
5079463,0.8896757409023218,0.8420475757233717
6519566,0.6710590765917948,0.8639125744412791
4718683,0.9191119402434021,0.480872517602779
4840259,0.08606237323559796,0.3453632280598932
6338349,0.9398660527556361,0.9193678486867092
6293127,0.9696556196044582,0.9678655914082305
5488025,0.9056183720039939,0.8966760370040395
17892955,0.8629688279667402,0.9233536079855205
5697569,0.4272689897513053,nan
10601403,0.9375613333846328,0.976045298414394
4166271,0.9433471089676371,0.9190893968950766
6340063,0.9118915304925826,0.572549961103714
4185305,0.880963822702943,0.8446273143272434
5286830,0.9114003652899723,0.8447389369508362
12026578,0.835603265116329,0.3978720678329462
4090372,0.9777351486183206,0.982536468954848
6740728,0.8196228124308979,0.8785220578963859
1596893,0.9373846387070267,0.9785802947293711
6840681,0.9204902170335146,0.9034311758408865
4842770,0.9629854928453513,0.9579128306727949
5365217,0.9248378033681489,0.9365554742333666
4088836,0.7374718762706469,0.9096914814942538
2084060,0.9293140149965269,0.8765802573525617
2405523,0.8931100334404675,0.22007667204650083
1086529,0.8384457150917817,0.8065987181441399
16923290,0.9382805694747878,0.9714844912019386
3770387,0.8712787738417398,0.6396264933850562
10544168,0.9584284699205435,0.9652456646685915
14010959,0.8704509013435991,0.8184252736755439
6688354,0.46911676584837925,0.6698611236124898
2035977,0.7236912263908417,0.7497524023008203
6620530,0.9519875122852203,0.9394165249350312
6788026,0.06169795153512578,0.6106853321472745
4259000,0.9734426258067038,0.9925393639242174
6143551,0.8860407305791685,0.5628891850359811
2248533,0.8633281455167789,0.4645682522043343
6577822,0.9874887384212027,0.9823276543765714
10598576,0.9237212030346991,0.9342953824894947
4107844,0.8230310999089278,0.8316420133296517
6254168,0.9276330552022523,0.9628868765562152
2098057,0.8735514139781914,0.9421548692646493
10740325,0.704778126595602,0.7312897715399506
5219155,0.966682644864685,0.9875949985055604
12886080,0.9368024098172507,0.9003564899213312
13440266,0.9392514845009251,0.8834176808982473
3873222,0.856607179226918,0.4269988081591286
5147307,0.8504212550683996,0.9040234992140856
5287081,0.9096227936003016,0.6599257325696455
6539122,0.9440183599535615,0.9433762331574825
6157985,0.9405020948700282,0.8118375933977494
6531708,0.935723144705427,0.9117224715774005
10536903,0.9139317316343187,0.9430741050804835
10039840,0.7623525477906523,nan
5607635,0.8781559025375563,0.7965282100868454
6620872,0.3868506288539603,0.3951908782296571
3831899,0.9168622505492218,0.9575261383091336
5837657,0.9477656864051301,0.815875769970847
6940546,0.9671981444675879,0.9882615507768029
10634738,0.8251833546024793,0.6669493563285774
6975026,0.8811792904750457,0.8798758739673285
12213086,0.9483396220989386,0.9594678863630264
6828879,0.9441077723028015,0.9348722178643223
16128245,0.8377135781861952,0.7541640087108137
4702346,0.957890512099243,0.9671590633264575
5407527,0.9242628677429522,0.9278725235855162
5020920,0.9445194025062128,0.9469907934278246
5973237,0.9648875238943438,0.8587056692629559
3181733,0.9069359229890831,0.8568483903940266
4440825,0.8925345901354218,0.8860865975510646
4334124,0.7005084142572168,0.724860777153277
5837630,0.9082808568473798,0.9390656131684072
10844247,0.9182651009508997,0.8969099364913736
6714663,0.6230709503285456,0.523353457292738
17234393,0.5123392307082515,0.7212059012398435
19426374,0.9547990435938207,0.9358466268278879
3845152,0.09469754985448954,0.7385035024319824
5355805,0.7922218141064307,0.8716797491859685
11640943,0.9269301436459652,0.9530803008319539
5693315,0.976854093864311,0.9787852676449043
14388539,0.9446071938605358,0.8825611712691411
6636879,0.9497163109487146,0.979589644143755
18169527,0.9854394281236231,0.9919119865372323
10653579,0.8344738949304661,0.5466249615972184
5418380,0.9639336068404654,0.9730473832962132
5068257,0.9570940745154563,0.9736200324517336
4874688,0.8869028916665646,0.883935319520821
1482055,0.8430519788108887,0.830371817298166
4369670,0.8849928183653697,0.7796535596969699
3971844,0.9472862952543237,0.716665750405123
4117439,0.9857862875567642,0.9943372244400014
5861677,0.8654309846280873,0.3255654434108396
5781320,0.9775689702228083,0.9793089652777371
6230913,0.9508375937961732,0.6662421019807322
4332657,0.9876302964257004,0.9931071036873058
6520463,0.9641250487073382,0.9654557844721865
6558235,0.9736178966534709,0.9751739125769827
17143337,0.9789793742828483,0.9905319076224562
4021633,0.8169337194047182,0.6680576105059237
11737098,0.7268531489955848,0.663747030916249
17251496,0.8861921980462608,0.6295548317164213
4823673,0.9685512090484263,0.9904157790210096
10397823,0.9275521943172369,0.938328535185639
5272509,0.9317401916566326,0.9547772596478372
11599395,0.9791212102706075,0.9832687589371029
4281280,0.7606777141996559,0.9394861626673504
10518489,0.8748563893313742,0.6738878153685901
4961501,0.9599456030436482,0.9806774285798919
11124067,0.8982371044844469,0.7579547247505262
12444626,0.982449923512661,0.9971587175015992
4624090,0.9762134618317405,0.9572979341091895
4277726,0.6659532909334336,0.6809912820354286
3712898,0.7496783157777245,0.7650538494609506
10045015,0.8962796996234742,0.8270345586720174
18686281,0.26038462284099523,0.44357973362341313
5602272,0.9680085892221205,0.9485383856851044
6684685,0.7798297069518924,0.898130858571245
17529647,0.8811509596910558,0.9089455566608902
6212366,0.476398993032752,0.5373292863776441
5916712,0.953588674435685,0.9091150473798648
5614323,0.8705441632261459,0.8621320201697805
5752172,0.8735326832308032,0.915773811660964
4870891,0.851393036463934,0.8299276478263203
6481777,0.9132896408687566,0.6042409580859858
18009340,0.8654688848607099,0.8659792010500835
3209858,0.7054691360949035,0.6097349931511937
3999742,0.5191107966179661,0.691792763470655
6901757,0.9076231134792099,0.9480242220547748
5498960,0.9549360575313737,0.9584542369395612
5146511,0.9531241864586096,0.988636512437732
15361112,0.9104295640101261,0.8953253208796292
17418615,0.9135096242938047,0.7238588504986615
5752374,0.9601305113890256,0.9832447142656492
5778859,0.9501368302828961,0.9330023333240083
4196252,0.9939114915196525,0.9973300388525663
4555820,0.44626771626742384,nan
5935388,0.8698785829780648,0.9189254839917264
3201297,0.76182271552214,0.6333371186015151
6564894,0.9657749459666667,0.983166354425098
4684304,0.9793185256312674,0.9851737168766806
6235582,0.9013033793632805,0.8165551962252303
3998443,0.7330820827352424,0.9154372775607069
10790999,0.9308545319939409,0.34365226705922064
6539510,0.5277222551419863,0.6890839780988474
4102801,0.880049107204139,0.5723981648359057
4936278,0.9742652066082699,0.8441632163565994
3252344,0.9353913898453157,0.9067302417187111
10914362,0.5445005343837412,0.6607908651333503
4569926,0.9415809006765032,0.7614410846051342
6761210,0.9654148092779508,0.9658486641772749
6274807,0.952799678053247,0.937181400603177
5592507,0.979896062408787,0.9941758977489048
5229588,0.90825745025334,0.5169166352652753
4301031,0.9687824129468099,0.9789628743155508
4107606,0.8592614653930936,0.9306841437109294
6481494,0.8438904752169861,0.6229822525633247
4820877,0.4996503117062644,0.5001303851785491
3049540,0.9404255322973474,0.9236183452770347
12196339,0.8947528055692836,0.23323778931276018
4107377,0.8279849760220115,0.7890592279531008
5434006,0.9431281782360741,0.3650622901347447
6654160,0.9794108796256119,0.9503205180513139
4109280,0.8866192916823579,0.9164635661154076
5871325,0.8615589499232992,0.6302775112208225
3682358,0.93006067060113,0.9457503873062095
6756531,0.9036202002974336,0.7890848649946394
5272794,0.8550308727957826,0.9393459551404433
4091648,0.9294497932595879,0.9538084342079476
4592359,0.788959481567681,0.5447401366304875
6935059,0.9437683962939714,0.9381243878028558
18101986,0.9640592448679474,0.9812120633839744
5728448,0.9660164370675218,0.9873068085406829
4752978,0.8189205721068183,0.463209544845299
4366966,0.8779080760131164,0.2727717414549739
6053510,0.7890859221620735,0.874079160825118
11895780,0.7571684535296449,0.409061965562158
5220473,0.7883411164358374,0.7610953078239375
5639717,0.5225540057474338,0.5438533503884323
4292582,0.8946455148048184,0.9162571063286316
6336773,0.9457069740738986,0.8543246874495565
10580463,0.8221962436368686,0.6682470132519907
6860445,0.8506767599148995,0.6381902712854077
6868111,0.9719872793277688,0.9574599055176469
4154538,0.8453999801251102,0.8190555760608159
6698661,0.844434488679867,0.9708130398052202
6745312,0.9537821255044127,0.8681144875716668
18688943,0.6830725228893797,0.8038130804765893
5401753,0.9435550437838978,0.9585992846260998
6101001,0.9310705429223848,0.8401511115644947
17854218,0.9350875254232287,0.9530110213786225
5964114,0.9681282868672083,0.9758071990523665
4828739,0.9666949468423662,0.960505493515659
4888602,0.9563959984789867,0.9582651329048071
3201198,0.9676093411232747,0.9831227522280073
6949109,0.9563155614947632,0.7418562260162582
5956875,0.7788412332907579,0.6469644705688022
16637354,0.8607512923630773,0.8732515453777335
6250005,0.8492100652261512,0.21267209459212613
5703660,0.7696688935018181,0.8172573554100624
3195348,0.34755627878833506,0.43203802099871613
4313003,0.8721963401779064,0.4803719724412063
4983696,0.9532287977304071,0.9900633450570135
4278126,0.9670870093438751,0.9671629046226728
3671388,0.8992271747754657,0.8708943982855626
18473881,0.9530763050541378,0.8328920173696114
4124190,0.8904024979857827,0.8027436967844808
10926868,0.8600491425712093,0.4000177047391449
10265180,0.9484567647913048,0.9862502284438671
5586536,0.9403533718806371,0.9344818973820244
6062485,0.956632224041472,0.9177689713058672
15717626,0.8135314445823626,0.9251332005094289
12130356,0.9473776869734669,0.9692090677631617
16817285,0.39003380805451277,0.9020011371806155
6004982,0.86731261083584,0.07464570099830266
6022790,0.7544412370780605,0.7546244130356938
5965077,0.8956343278618746,0.7850403852039857
14259375,0.5256065684061171,0.7935571372265072
5243083,0.9532963572253582,0.8295274905365381
3805774,0.9091317709331375,0.8401748373217325
3682818,0.9394043165275178,0.9710916701800203
6784504,0.9184817027056671,0.9934510721135729
19212502,0.5723228459417331,0.5455310507835874
6754427,0.9567980500661085,0.9806279680991796
6498976,0.9633434523580877,0.985895054121691
4823200,0.9626406237780254,0.9367019953915767
3976813,0.730365314366141,0.8542753698657184
6603184,0.9541419415398105,0.9745913651692205
5894892,0.8830928496612259,0.9109377773695427
5235875,0.8718450572099498,0.7154423124052316
6299840,0.9179403361298891,0.8934437427807581
5255959,0.8901975166748296,0.7230359312743845
18496733,0.8977056119820569,0.9181000503880412
4010195,0.8635677253874733,0.8415738861725635
5531652,0.9589165255531319,0.9692519872076697
4174393,0.937116518366045,0.8541446503143837
6724616,0.9576725630010907,0.9630775085501987
4629677,0.768043875512493,0.8784834166069966
6386891,0.9816963951824121,0.9816342837057039
5331166,0.9021580172525366,0.960008317356079
7055400,0.9261938386553603,0.9833143081157313
4260132,0.9729401474546663,0.7608603098093132
17045497,0.8996406329405551,0.9338300810248503
6121197,0.9334851923181329,0.9334657746829582
6672369,0.9847513071136519,0.9875676010573378
14210989,0.9108253268800552,0.8960961959828428
6561845,0.6429112566930365,0.8274775485836637
3192360,0.4712924081408734,0.735622448036538
3769485,0.788491401158522,0.595017292856301
17431770,0.838460846104117,0.2854383334856729
5124507,0.8022444483854562,0.3946453507855078
17608437,0.7651973445389543,0.7778574444551759
5155852,0.8872749768870074,0.9571002672460704
5002355,0.9032373861180691,0.9651160204807235
5780024,0.9371784306050461,0.5860030190095804
4081311,0.5400753953615753,0.6503428901958267
13102603,0.8195186567470231,0.789638921123216
5032153,0.8208392224972031,0.9152834320381157
4555395,0.6718283124554711,0.5055961384329981
4519567,0.9808918418665448,0.9761799128328239
10558691,0.6239479490440609,0.5087329785218732
3029453,0.8969611483678194,0.8857390910168915
6232456,0.8519505393190344,0.7301850036945714
6192899,0.9524554643590549,0.975729186802809
5039835,0.8477894390043049,0.8764808511998434
5526384,0.8844455945351357,0.7816104170603377
14058786,0.8808078510754852,0.9711064713285433
6684201,0.9106830603220375,0.9407735966017565
6755241,0.9369968296109645,0.9418383877366614
4305144,0.7795441256025101,0.7685184513107154
5262570,0.7681473258193862,0.8721981562463166
5266801,0.9499324501331614,0.9411639603527969
6338333,0.9448307013991074,0.9668523069774286
3877706,0.8966488244458336,0.9220891599001749
4154231,0.9681789812679041,0.9269399302139731
6995918,0.5542355809858606,0.6188713292964988
5648485,0.910252197026416,0.9445993536089182
4919748,0.9615927893545756,0.9697091577503615
12690275,0.9361523033748972,0.9000601055877585
5944788,0.912769405683737,0.7865224881929399
6168529,0.7163885297961979,0.845422200597522
3969240,0.946333976237247,0.9633928569925637
6225080,0.8860365991585611,0.39999912656664804
3999349,0.896125413070833,0.7662745728917698
6374806,0.6507378620373789,0.7789647779432302
3044653,0.9150577194319264,0.9023378853174666
5981599,0.4521892300490267,nan
4725048,0.8525118803108144,0.8884607247469182
3872445,0.9029789224472075,0.8836103907161663
12901553,0.9896784530663164,0.9968278807124024
13892561,0.9469071292286692,0.8928704623511274
2430262,0.7595376727007475,0.6015656726167046
17833704,0.998278375400427,0.9980523466783898
10397586,0.9946782617050681,0.9958013222114487
5400766,0.8670057512258523,0.6160792392819974
6761224,0.9518094876071657,0.8987938823208291
4630101,0.9700824802818441,0.9733050935739129
5146012,0.9671433419622048,0.9611633261511373
10036902,0.8974205309858121,0.9081646621727907
3747862,0.7733533022896618,0.4886392584485876
5480025,0.36061288898841753,0.6758278618950786
5660493,0.7485545968795162,0.9682497389086137
4169122,0.7632116784231044,0.5348460088297666
6949561,0.9214222490495529,0.8416353249069842
5998007,0.9647844990351221,0.9607142363159341
5762195,0.9477888732360034,0.9680639637665693
10611146,0.8493539374156525,0.943244019766136
4866633,0.899398720178468,0.9063365242499738
10692794,0.25071372471382336,0.8146235936071542
6758573,0.9039210243504247,0.8629059451490553
5075243,0.7463226430803322,0.5310841866754424
6208372,0.6763290490849955,0.4173378976750707
6519532,0.9122597334469682,0.8952775113518048
1689828,0.8838963113852687,0.8653876409756103
18069862,0.7779912578379907,0.806177473334453
4701050,0.9126445903051557,0.7190542678001427
6602509,0.9473777042900734,0.9811647773698647
14149943,0.5550298132611551,0.7556047876794751
6557560,0.7469135068548999,0.5971198544958468
5039719,0.9398590541748226,0.9324987324733718
15304424,0.6209890550414314,0.8029698668409273
5287065,0.887602555384848,0.8294917728893176
5481404,0.7783634191472861,0.6128660296304395
6338353,0.8014549720091617,0.8068343023148776
5104858,0.737752021953871,0.7677821949420973
10763213,0.9255761627590251,0.7388036984475921
13048931,0.9491800194543698,0.42564881403549354
4127749,0.6766165105450109,0.5553196564990897
4646057,0.3637643863765815,0.3808929641603262
4213954,0.9753354961862784,0.9712230483602965
6631722,0.98573024323655,0.9920497504216609
6136996,0.9670515427564874,0.9492855990098731
3808526,0.876134504494937,0.9077994621630994
5170027,0.967913614024385,0.9801435094274297
13024528,0.9056928818418699,0.9421296233618865
10106523,0.7796679934528055,0.8262404503832357
6138681,0.39101997292221546,0.5350106676861054
5651583,0.9612962567442533,0.9540983271693222
6628572,0.9756520723562933,0.8084627145061144
4623267,0.8657963899281005,0.7483190040412742
5289475,0.9975540434507869,0.9978144802374511
13728896,0.9514934154335761,0.9512188519280287
5227228,0.9700692879843111,0.9813730090661296
10609741,0.8770544536909161,0.7256918057114399
4667121,0.8760752901095417,0.7696733063738075
5905062,0.9211057365552425,0.8612340754070228
6792654,0.8232215118138059,0.8766329633847026
5286975,0.8797070921581737,0.8803610005729134
5155607,0.9196963639758802,0.951413183115268
15606178,0.8179665514747892,0.5402327536753033
5674626,0.8861203619604135,0.7204098708351205
4146845,0.9820308920931179,0.978896726295245
1375826,0.9682274664729539,0.9801552826549446
6396993,0.9844854497724677,0.9841142981183131
15622734,0.9852327361340495,0.9842518093974041
6517446,0.9835181912123317,0.9840731487911705
10276476,0.915170443224994,0.8635289259562436
4443790,0.89312597145171,0.6597953665319897
5841964,0.8206254641675909,0.9333059523683217
6476485,0.7535454281965049,0.8514536813867517
3196545,0.8931817190403053,0.8268755205537748
5272502,0.96545187320621,0.8216953674068829
5330876,0.9571113314095829,0.9614169673315682
10273919,0.6241521717785146,0.7997851381401883
4225156,0.9745110594414276,0.9762775237177024
6654772,0.810704249794859,0.47982892331917454
4912013,0.788273178871547,0.7513287545424666
6024382,0.9670328833950794,0.9675296166408358
5910444,0.8131960688030234,0.6576112685000618
6900581,0.9371559035705035,0.8099510132902561
6775053,0.9831266864903284,0.9761641838299415
15703466,0.9608038932938466,0.8888661467352383
12921593,0.8368809486296555,0.48327530914394196
6615568,0.49805388351536234,0.6616397931143795
4361065,0.9744198961780824,0.981376336670668
4983695,0.7509498841286282,0.8044262607907684
17314241,0.9751985742916057,0.7619914976878563
5286352,0.9158382242206997,0.6762492358050394
5565597,0.9694484052506536,0.9851542769998234
6767488,0.933261526667414,0.9370568396274634
5282311,0.9668368470200013,0.9757608289697226
5478744,0.957676269185172,0.972794194790037
4369669,0.8890381897857936,0.9026512896235096
4502519,0.9924964822971479,0.9960051188562483
5847997,0.9218836951155586,0.9333522874229422
3946593,0.9196302485377644,0.9460012300436637
6519551,0.8736173923327344,0.839745055524034
5658110,0.870830326457113,0.6437932702040957
4504394,0.6166702902402438,0.8394921632852662
5075242,0.8723827457948344,0.9008105200528376
15814656,0.9004175226721667,0.8678213040227065
6193887,0.6605013777178418,0.3834492676451745
6098178,0.9756950693205847,0.9797192196338215
19244373,0.8914521586846729,0.9337854949274431
4819171,0.7948564666729796,0.3907180953501737
6830129,0.870440569959257,0.9298844612976949
6774217,0.9600434093199,0.8244925222184604
10330518,0.9671680203273715,0.8530133446496161
6684676,0.44972865848569127,0.39844849065730154
14149939,0.8495087945023911,0.5380052513568438
3251737,0.9043083733564009,0.5365979634842295
3978439,0.8130902494308504,0.5041100820341314
6156506,0.9548835096046318,0.9575418833306025
3970141,0.2651566433982605,0.6321264211014788
4148338,0.961302858101428,0.29846243741224615
5586821,0.94914721747074,0.9500723990615342
5399641,0.9238612269043116,0.6412038030961041
2711306,0.9488461790037651,0.9345948675477392
5901661,0.9665266119560295,0.9607062165957776
4667157,0.9477565901681729,0.9542934101659527
4813259,0.9135374124497245,0.9171015500784432
5077431,0.8025486277528374,0.736050319040163
2795737,0.9634302081474483,0.9768583852820019
3773324,0.6695894687338485,0.6635676534411298
12893899,0.890331466632223,0.8206629065286682
5875504,0.922230868083042,0.8320758123864158
6377452,0.9243305375514856,0.950087750347543
19074467,0.9116933517063146,0.9105169991747183
5925966,0.9273787431113659,0.8668790220243806
17361077,0.5582799215217696,0.676610032997535
5999064,0.9023505001173792,0.934711767487743
3819168,0.7597068783880399,0.6327392281453024
4903186,0.9576123175310026,0.9299436037565386
3052766,0.9616390736289533,0.9539331682446232
6774777,0.9686500163001155,0.977841633662705
5737395,0.8319272316832367,0.8372092188839686
6697846,0.5026567730918664,0.6596697106227983
4109319,0.8835173031396175,0.5518391615363417
3192361,0.5202385353947064,nan
4281649,0.9693078026104671,0.931140899164564
5862031,0.7427518699458295,0.7190667870056164
4856509,0.8410732026998459,0.9131702215411978
4486542,0.7662696560900001,0.5599271559992591
5045065,0.9813434751043871,0.9865077296027959
5237049,0.8501396654511207,0.8071587700186584
5848223,0.8472968041707086,0.8656881233668249
5422239,0.6958952872983771,0.6406028438416763
4115682,0.8648820808068692,0.9686859259097833
14259309,0.9004278575948471,0.8686011484823771
4196258,0.9401041853472671,0.7509846317933996
3444517,0.8948098491251021,0.9072055183145786
4181142,0.962114655334974,0.9704167908659461
19412104,0.9701783749267359,0.7244588645903717
5801598,0.903472427647861,0.94714755298564
4629084,0.9510329443353318,0.9205877355756777
11863934,0.9186334022884266,0.25276631906468705
2772887,0.730669794771499,0.9110633514673627
5998687,0.9261365541036584,0.8860283297532758
6762936,0.8865687223373924,0.9071529864671565
5934349,0.8184968748911009,0.8034750371290182
6830135,0.8985149073099558,0.7252498632315199
4742386,0.9801054967551096,0.949095398974892
5905102,0.9735897040550989,0.9521290321721546
5200025,0.9624304087671733,0.9757656089190697
12336237,0.9229131185339051,0.7358218258629827
1757795,0.8958183022613777,0.8929271141052311
5020955,0.8947944645474937,0.8997843997121863
4264960,0.8989231017550229,0.9857938768074778
13193366,0.9679644011650429,0.9620264211551468
13125039,0.8389329141630498,0.34370918580943877
4932737,0.870931769753447,0.5096962378382921
5658544,0.9215355023116183,0.9674695924560334
12333630,0.5824433786319428,0.40114070097160665
15642984,0.7258152475609104,0.4690889296662791
11095395,0.8985360591653173,0.496174939489386
3403228,0.773796244390688,0.3983561171341433
4928274,0.9627492281030897,0.9497869270874848
3859438,0.8347981470521815,0.8003290537457182
4554458,0.9464847091061077,0.9742831091959532
3755533,0.9591091045302026,0.943669733145705
6543590,0.8717968837530305,0.8703012007634319
2815407,0.8704493970926276,0.9535461830640475
10910660,0.9553263208981028,0.9530695496861156
4351287,0.7844932207308192,0.8750300181490714
12737210,0.7252388771787346,0.4949172626727539
18545069,0.9115359581870719,0.7631137414782322
12169465,0.9562146421234223,0.9669266989138906
13220886,0.8451730747117526,0.4728921060368384
18023428,0.6964112736552606,0.6202326232159193
6274811,0.9515267733440996,0.9800608928161983
5968245,0.9046235304082713,0.944478814218734
6305123,0.8273906776694604,0.783576517505671
5174160,0.18258181443791532,0.3537961829272622
17490903,0.9502473398005445,0.9351335974930645
5365348,0.48682672628042545,0.35721536178035085
12350428,0.7888757200406704,0.9650720180503607
4165223,0.9156027165165176,0.9722355958835767
11627817,0.9826129489446884,0.9853098399016913
5531572,0.666274132070384,0.28119734995733126
5699988,0.9610399853684716,0.9780625904656867
13689702,0.8116735375132332,0.3366930631838622
5157346,0.8255789958110096,0.852928795638444
16923193,0.92573117641256,0.7242377475162199
4661342,0.8101036568645743,0.7305133133103172
5891314,0.9122200267009143,0.9164372177463544
19550565,0.9015534335247518,0.6932004032528469
5704945,0.7239196521840602,0.7388299025687987
6390399,0.8188698552091419,0.8795867654809981
4811481,0.959737350210149,0.9598838566137132
6810723,0.9532731345208568,0.9705620641676109
4873090,0.9509122929744974,0.8895174226111231
4364647,0.9156050624222046,0.7398474996946162
6174236,0.8009586392195511,0.7359918070339008
6694775,0.961952651593534,0.9711829320963684
5511865,0.7304154504664305,0.4979734638480312
10643350,0.5230792216139074,0.35283940845459033
5940063,0.9759855660457258,0.9196128650474918
6601568,0.9407871346999531,0.9415105495831136
5487996,0.9322294555696127,0.8798566928364249
5498890,0.861397218849336,0.8308865464093884
5384992,0.9508424130513996,0.9411571768758611
15726089,0.7653124983586519,0.819107004284084
10556465,0.8098787241372216,0.6977520008400034
4750064,0.9484318841232552,0.8811303005017888
10493764,0.8627804006949793,0.36972958846171267
4273470,0.9225649345843258,0.848648796546849
1535670,0.8895749738317217,0.9012703967703497
13723246,0.9404423189540053,0.9497385775286796
5383111,0.9435366744187451,0.9860681137534125
4000563,0.6823405445327239,0.6055312584966367
6339362,0.8867027765823705,0.9503680478039537
4568766,0.9117598782961943,0.7182736896712537
6628558,0.927026755917341,0.9386542750144224
6004988,0.9183501808808907,0.9517700077311867
5320236,0.6343062592827118,0.6889320010469514
